,transcript_id,speaker_ID,speaker,speaker_role,text_duration
5442,1967_75_t01,15071.0,Byron R. White,scotus_justice,83.872
5443,1967_75_t01,15089.0,Hugo L. Black,scotus_justice,171.893
5444,1967_75_t01,15099.0,Earl Warren,scotus_justice,160.48
5445,1967_75_t01,15104.0,Thurgood Marshall,scotus_justice,75.874
5446,1967_75_t01,15107.0,William O. Douglas,scotus_justice,2.313
5447,1967_75_t01,19515.0,"Charles Morgan, Jr.",not_a_justice,764.03
5448,1967_75_t01,29010.0,Justice Bernnan,not_a_justice,28.404
5449,1967_75_t01,37140.0,Nicholas S. Hare,not_a_justice,1699.378
5450,1967_760_t01,15043.0,Potter Stewart,scotus_justice,27.986
5451,1967_760_t01,15061.0,Abe Fortas,scotus_justice,270.383
5452,1967_760_t01,15071.0,Byron R. White,scotus_justice,118.732
5453,1967_760_t01,15089.0,Hugo L. Black,scotus_justice,222.01
5454,1967_760_t01,15099.0,Earl Warren,scotus_justice,132.586
5455,1967_760_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,10.945
5456,1967_760_t01,22386.0,Erwin N. Griswold,not_a_justice,3365.333
5457,1967_760_t01,27252.0,Harry R. Horrow,not_a_justice,3189.624
5458,1967_796_t02,15043.0,Potter Stewart,scotus_justice,55.475
5459,1967_796_t02,15060.0,John Paul Stevens,scotus_justice,6.078
5460,1967_796_t02,15073.0,Warren E. Burger,scotus_justice,109.302
5461,1967_796_t02,15104.0,Thurgood Marshall,scotus_justice,45.508
5462,1967_796_t02,15141.0,William H. Rehnquist,scotus_justice,72.45
5463,1967_796_t02,24131.0,Frederick L. Ikenson,not_a_justice,532.597
5464,1967_797_t01,15043.0,Potter Stewart,scotus_justice,3.037
5465,1967_797_t01,15061.0,Abe Fortas,scotus_justice,206.819
5466,1967_797_t01,15071.0,Byron R. White,scotus_justice,111.761
5467,1967_797_t01,15099.0,Earl Warren,scotus_justice,50.924
5468,1967_797_t01,15107.0,William O. Douglas,scotus_justice,9.549
5469,1967_797_t01,34477.0,Leonard S. Goodman,not_a_justice,1492.836
5470,1967_797_t02,15043.0,Potter Stewart,scotus_justice,13.228
5471,1967_797_t02,15061.0,Abe Fortas,scotus_justice,576.172
5472,1967_797_t02,15071.0,Byron R. White,scotus_justice,255.782
5473,1967_797_t02,15089.0,Hugo L. Black,scotus_justice,159.569
5474,1967_797_t02,15099.0,Earl Warren,scotus_justice,165.048
5475,1967_797_t02,15104.0,Thurgood Marshall,scotus_justice,7.492
5476,1967_797_t02,15140.0,"William J. Brennan, Jr.",scotus_justice,18.098
5477,1967_797_t02,19224.0,"Carl Helmetag, Jr.",not_a_justice,1051.571
5478,1967_797_t02,20837.0,Daniel M. Friedman,not_a_justice,1807.777
5479,1967_797_t02,26464.0,"Harry C. Ames, Jr.",not_a_justice,948.935
5480,1967_797_t02,34477.0,Leonard S. Goodman,not_a_justice,401.117
5481,1967_823_t01,15043.0,Potter Stewart,scotus_justice,64.034
5482,1967_823_t01,15061.0,Abe Fortas,scotus_justice,453.406
5483,1967_823_t01,15071.0,Byron R. White,scotus_justice,78.158
5484,1967_823_t01,15099.0,Earl Warren,scotus_justice,260.15
5485,1967_823_t01,15104.0,Thurgood Marshall,scotus_justice,34.64
5486,1967_823_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,197.382
5487,1967_823_t01,34199.0,Leonard B. Boudin,not_a_justice,1679.597
5488,1967_823_t01,37261.0,Norman Redlich,not_a_justice,1379.181
5489,1967_844_t01,15043.0,Potter Stewart,scotus_justice,118.008
5490,1967_844_t01,15061.0,Abe Fortas,scotus_justice,165.978
5491,1967_844_t01,15071.0,Byron R. White,scotus_justice,149.974
5492,1967_844_t01,15083.0,Tom C. Clark,scotus_justice,17.248
5493,1967_844_t01,15099.0,Earl Warren,scotus_justice,70.031
5494,1967_844_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,244.288
5495,1967_844_t01,31439.0,James L. Lekin,not_a_justice,1167.466
5496,1967_844_t01,31925.0,Justice Marshalll,not_a_justice,50.211
5497,1967_844_t01,36514.0,Michael H. Rauch,not_a_justice,1365.032
5498,1967_876_t01,15061.0,Abe Fortas,scotus_justice,233.614
5499,1967_876_t01,15089.0,Hugo L. Black,scotus_justice,42.973
5500,1967_876_t01,15099.0,Earl Warren,scotus_justice,75.337
5501,1967_876_t01,15104.0,Thurgood Marshall,scotus_justice,214.25
5502,1967_876_t01,15107.0,William O. Douglas,scotus_justice,0.902
5503,1967_876_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,152.091
5504,1967_876_t01,16683.0,Alfred V. J. Prather,not_a_justice,1483.225
5505,1967_876_t01,23552.0,"Francis X. Beytagh, Jr.",not_a_justice,1419.522
5506,1967_8_t01,15043.0,Potter Stewart,scotus_justice,20.701
5507,1967_8_t01,15061.0,Abe Fortas,scotus_justice,289.988
5508,1967_8_t01,15071.0,Byron R. White,scotus_justice,29.008
5509,1967_8_t01,15089.0,Hugo L. Black,scotus_justice,4.429
5510,1967_8_t01,15099.0,Earl Warren,scotus_justice,145.387
5511,1967_8_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,504.139
5512,1967_8_t01,28815.0,John J. Abt,not_a_justice,2396.141
5513,1967_8_t01,33912.0,Kevin T. Maroney,not_a_justice,2381.299
5514,1967_9_t02,15043.0,Potter Stewart,scotus_justice,19.997
5515,1967_9_t02,15061.0,Abe Fortas,scotus_justice,511.733
5516,1967_9_t02,15099.0,Earl Warren,scotus_justice,113.371
5517,1967_9_t02,15104.0,Thurgood Marshall,scotus_justice,169.725
5518,1967_9_t02,15107.0,William O. Douglas,scotus_justice,23.105
5519,1967_9_t02,15704.0,Archibald Cox,not_a_justice,2287.97
5520,1967_9_t02,24278.0,Francis J. MacGregor,not_a_justice,904.85
5521,1967_9_t02,35241.0,Lorna Lawhead Williams,not_a_justice,461.375
5522,1967_9_t02,38676.0,Richard W. Barton,not_a_justice,1414.851
5523,1967_9_t02,46159.0,William C. Sennett,not_a_justice,1074.366
5524,1968_109_t03,15043.0,Potter Stewart,scotus_justice,108.612
5525,1968_109_t03,15061.0,Abe Fortas,scotus_justice,484.428
5526,1968_109_t03,15071.0,Byron R. White,scotus_justice,285.729
5527,1968_109_t03,15099.0,Earl Warren,scotus_justice,19.526
5528,1968_109_t03,15104.0,Thurgood Marshall,scotus_justice,67.383
5529,1968_109_t03,26306.0,Gerrit H. Wormhoudt,not_a_justice,562.468
5530,1968_109_t03,40008.0,Robert Eden Martin,not_a_justice,1337.344
5531,1968_12_t01,15043.0,Potter Stewart,scotus_justice,300.061
5532,1968_12_t01,15061.0,Abe Fortas,scotus_justice,49.589
5533,1968_12_t01,15071.0,Byron R. White,scotus_justice,49.292
5534,1968_12_t01,15089.0,Hugo L. Black,scotus_justice,3.446
5535,1968_12_t01,15099.0,Earl Warren,scotus_justice,126.406
5536,1968_12_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,126.211
5537,1968_12_t01,16105.0,Abraham Glasser,not_a_justice,1657.758
5538,1968_12_t01,23552.0,"Francis X. Beytagh, Jr.",not_a_justice,1399.797
5539,1968_13_t01,15043.0,Potter Stewart,scotus_justice,25.73
5540,1968_13_t01,15061.0,Abe Fortas,scotus_justice,830.913
5541,1968_13_t01,15071.0,Byron R. White,scotus_justice,167.049
5542,1968_13_t01,15089.0,Hugo L. Black,scotus_justice,380.122
5543,1968_13_t01,15099.0,Earl Warren,scotus_justice,58.23
5544,1968_13_t01,15104.0,Thurgood Marshall,scotus_justice,2.553
5545,1968_13_t01,15107.0,William O. Douglas,scotus_justice,2.187
5546,1968_13_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,30.826
5547,1968_13_t01,15718.0,Arthur J. Cerra,not_a_justice,593.01
5548,1968_13_t01,20086.0,Carl E. Sanders,not_a_justice,740.15
5549,1968_13_t01,22627.0,Edward A. Kaier,not_a_justice,2077.716
5550,1968_13_t01,28253.0,Howard J. Trienens,not_a_justice,1870.154
5551,1968_14_t01,15043.0,Potter Stewart,scotus_justice,25.447
5552,1968_14_t01,15061.0,Abe Fortas,scotus_justice,227.488
5553,1968_14_t01,15071.0,Byron R. White,scotus_justice,153.496
5554,1968_14_t01,15089.0,Hugo L. Black,scotus_justice,151.178
5555,1968_14_t01,15099.0,Earl Warren,scotus_justice,167.791
5556,1968_14_t01,15104.0,Thurgood Marshall,scotus_justice,49.011
5557,1968_14_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,7.542
5558,1968_14_t01,22460.0,Emanuel Harris,not_a_justice,1300.375
5559,1968_14_t01,37415.0,Overton A. Currie,not_a_justice,1750.631
5560,1968_156_t01,15043.0,Potter Stewart,scotus_justice,120.338
5561,1968_156_t01,15071.0,Byron R. White,scotus_justice,54.41
5562,1968_156_t01,15089.0,Hugo L. Black,scotus_justice,39.841
5563,1968_156_t01,15099.0,Earl Warren,scotus_justice,52.27
5564,1968_156_t01,15104.0,Thurgood Marshall,scotus_justice,121.48
5565,1968_156_t01,15107.0,William O. Douglas,scotus_justice,85.508
5566,1968_156_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,4.24
5567,1968_156_t01,20914.0,Dennis G.Lyons,not_a_justice,1395.9
5568,1968_156_t01,22360.0,Eugene Gressman,not_a_justice,1712.363
5569,1968_16_t01,15043.0,Potter Stewart,scotus_justice,174.105
5570,1968_16_t01,15045.0,Harry A. Blackmun,scotus_justice,16.177
5571,1968_16_t01,15071.0,Byron R. White,scotus_justice,290.207
5572,1968_16_t01,15089.0,Hugo L. Black,scotus_justice,1.976
5573,1968_16_t01,15099.0,Earl Warren,scotus_justice,276.679
5574,1968_16_t01,15107.0,William O. Douglas,scotus_justice,0.868
5575,1968_16_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,18.696
5576,1968_16_t01,33709.0,James E. Youngdahl,not_a_justice,2096.407
5577,1968_16_t01,36174.0,Martin M. Lucente,not_a_justice,1190.077
5578,1968_16_t01,39731.0,Robert V. Light,not_a_justice,1808.808
5579,1968_19_t01,15043.0,Potter Stewart,scotus_justice,64.521
5580,1968_19_t01,15061.0,Abe Fortas,scotus_justice,441.065
5581,1968_19_t01,15071.0,Byron R. White,scotus_justice,171.631
5582,1968_19_t01,15099.0,Earl Warren,scotus_justice,429.348
5583,1968_19_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,73.472
5584,1968_19_t01,19519.0,Clyde O. Martz,not_a_justice,1141.009
5585,1968_19_t01,32191.0,Jeffrey L. Nagin,not_a_justice,1406.054
5586,1968_19_t01,38960.0,Russell W. Cunningham,not_a_justice,1529.678
5587,1968_19_t02,15043.0,Potter Stewart,scotus_justice,137.598
5588,1968_19_t02,15061.0,Abe Fortas,scotus_justice,126.758
5589,1968_19_t02,15071.0,Byron R. White,scotus_justice,139.519
5590,1968_19_t02,15089.0,Hugo L. Black,scotus_justice,3.728
5591,1968_19_t02,15099.0,Earl Warren,scotus_justice,110.595
5592,1968_19_t02,15140.0,"William J. Brennan, Jr.",scotus_justice,63.991
5593,1968_19_t02,19519.0,Clyde O. Martz,not_a_justice,334.728
5594,1968_19_t02,35685.0,Manuel J. Davis,not_a_justice,544.286
5595,1968_19_t02,38960.0,Russell W. Cunningham,not_a_justice,345.939
5596,1968_228_t01,15043.0,Potter Stewart,scotus_justice,50.208
5597,1968_228_t01,15061.0,Abe Fortas,scotus_justice,490.398
5598,1968_228_t01,15071.0,Byron R. White,scotus_justice,77.468
5599,1968_228_t01,15089.0,Hugo L. Black,scotus_justice,305.756
5600,1968_228_t01,15099.0,Earl Warren,scotus_justice,26.142
5601,1968_228_t01,15104.0,Thurgood Marshall,scotus_justice,118.437
5602,1968_228_t01,15107.0,William O. Douglas,scotus_justice,1.625
5603,1968_228_t01,23552.0,"Francis X. Beytagh, Jr.",not_a_justice,1568.695
5604,1968_228_t01,33047.0,Joseph M. Snee,not_a_justice,1091.107
5605,1968_243_t01,15043.0,Potter Stewart,scotus_justice,85.1
5606,1968_243_t01,15071.0,Byron R. White,scotus_justice,338.858
5607,1968_243_t01,15089.0,Hugo L. Black,scotus_justice,161.67
5608,1968_243_t01,15099.0,Earl Warren,scotus_justice,49.61
5609,1968_243_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,55.221
5610,1968_243_t01,20837.0,Daniel M. Friedman,not_a_justice,2022.313
5611,1968_243_t01,39980.0,Richard J. Maclaury,not_a_justice,1590.991
5612,1968_291_t01,15043.0,Potter Stewart,scotus_justice,175.369
5613,1968_291_t01,15061.0,Abe Fortas,scotus_justice,53.243
5614,1968_291_t01,15071.0,Byron R. White,scotus_justice,126.557
5615,1968_291_t01,15089.0,Hugo L. Black,scotus_justice,396.545
5616,1968_291_t01,15099.0,Earl Warren,scotus_justice,64.184
5617,1968_291_t01,15107.0,William O. Douglas,scotus_justice,1.347
5618,1968_291_t01,30782.0,John W. Hough,not_a_justice,1449.889
5619,1968_291_t01,38141.0,Paul McCambridge,not_a_justice,1686.544
5620,1968_2_t02,15043.0,Potter Stewart,scotus_justice,146.543
5621,1968_2_t02,15071.0,Byron R. White,scotus_justice,418.758
5622,1968_2_t02,15089.0,Hugo L. Black,scotus_justice,225.09
5623,1968_2_t02,15099.0,Earl Warren,scotus_justice,151.219
5624,1968_2_t02,15104.0,Thurgood Marshall,scotus_justice,14.981
5625,1968_2_t02,15704.0,Archibald Cox,not_a_justice,3352.124
5626,1968_2_t02,22386.0,Erwin N. Griswold,not_a_justice,3448.257
5627,1968_306_t01,15043.0,Potter Stewart,scotus_justice,121.106
5628,1968_306_t01,15061.0,Abe Fortas,scotus_justice,364.781
5629,1968_306_t01,15071.0,Byron R. White,scotus_justice,88.531
5630,1968_306_t01,15089.0,Hugo L. Black,scotus_justice,28.951
5631,1968_306_t01,15099.0,Earl Warren,scotus_justice,43.058
5632,1968_306_t01,33757.0,Kenneth L. Anderson,not_a_justice,1544.271
5633,1968_306_t01,35783.0,Macdonald Flinn,not_a_justice,1323.495
5634,1968_32_t02,15043.0,Potter Stewart,scotus_justice,141.445
5635,1968_32_t02,15071.0,Byron R. White,scotus_justice,7.725
5636,1968_32_t02,15089.0,Hugo L. Black,scotus_justice,3.294
5637,1968_32_t02,15099.0,Earl Warren,scotus_justice,371.17
5638,1968_32_t02,15104.0,Thurgood Marshall,scotus_justice,66.452
5639,1968_32_t02,15107.0,William O. Douglas,scotus_justice,102.625
5640,1968_32_t02,15140.0,"William J. Brennan, Jr.",scotus_justice,135.946
5641,1968_32_t02,38966.0,Ronald L. Carlson,not_a_justice,870.138
5642,1968_32_t02,44304.0,William A. Claerhout,not_a_justice,1339.491
5643,1968_343_t01,15043.0,Potter Stewart,scotus_justice,90.227
5644,1968_343_t01,15061.0,Abe Fortas,scotus_justice,184.83
5645,1968_343_t01,15071.0,Byron R. White,scotus_justice,120.966
5646,1968_343_t01,15089.0,Hugo L. Black,scotus_justice,81.268
5647,1968_343_t01,15099.0,Earl Warren,scotus_justice,63.43
5648,1968_343_t01,15104.0,Thurgood Marshall,scotus_justice,4.847
5649,1968_343_t01,15107.0,William O. Douglas,scotus_justice,62.005
5650,1968_343_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,168.201
5651,1968_343_t01,23367.0,Edward Brown Williams,not_a_justice,1135.153
5652,1968_343_t01,35240.0,Lawrence G. Wallace,not_a_justice,1749.625
5653,1968_366_t01,15043.0,Potter Stewart,scotus_justice,37.509
5654,1968_366_t01,15061.0,Abe Fortas,scotus_justice,194.325
5655,1968_366_t01,15071.0,Byron R. White,scotus_justice,182.476
5656,1968_366_t01,15089.0,Hugo L. Black,scotus_justice,18.956
5657,1968_366_t01,15099.0,Earl Warren,scotus_justice,65.678
5658,1968_366_t01,15104.0,Thurgood Marshall,scotus_justice,447.833
5659,1968_366_t01,31969.0,"John S. Martin, Jr.",not_a_justice,11.333
5660,1968_366_t01,38084.0,Philip A. Lacovara,not_a_justice,974.108
5661,1968_366_t01,39538.0,Robert J. Haft,not_a_justice,346.579
5662,1968_366_t01,44506.0,William J. Davis,not_a_justice,907.587
5663,1968_370_t01,15043.0,Potter Stewart,scotus_justice,157.618
5664,1968_370_t01,15044.0,Arthur J. Goldberg,scotus_justice,181.248
5665,1968_370_t01,15071.0,Byron R. White,scotus_justice,164.908
5666,1968_370_t01,15083.0,Tom C. Clark,scotus_justice,39.293
5667,1968_370_t01,15089.0,Hugo L. Black,scotus_justice,128.029
5668,1968_370_t01,15097.0,John M. Harlan II,scotus_justice,240.389
5669,1968_370_t01,15099.0,Earl Warren,scotus_justice,128.259
5670,1968_370_t01,15107.0,William O. Douglas,scotus_justice,94.385
5671,1968_370_t01,19420.0,Charles F. Luce,not_a_justice,1488.622
5672,1968_370_t01,31581.0,John J. Lally,not_a_justice,1072.285
5673,1968_413_t02,15043.0,Potter Stewart,scotus_justice,184.188
5674,1968_413_t02,15061.0,Abe Fortas,scotus_justice,151.376
5675,1968_413_t02,15071.0,Byron R. White,scotus_justice,95.071
5676,1968_413_t02,15089.0,Hugo L. Black,scotus_justice,60.629
5677,1968_413_t02,15099.0,Earl Warren,scotus_justice,122.232
5678,1968_413_t02,15104.0,Thurgood Marshall,scotus_justice,22.944
5679,1968_413_t02,15140.0,"William J. Brennan, Jr.",scotus_justice,205.852
5680,1968_413_t02,37920.0,"Paul T. Gish, Jr.",not_a_justice,1638.492
5681,1968_413_t02,42959.0,"Thomas S. Lawson, Jr.",not_a_justice,1081.606
5682,1968_41_t02,15061.0,Abe Fortas,scotus_justice,0.835
5683,1968_41_t02,15071.0,Byron R. White,scotus_justice,21.269
5684,1968_41_t02,15099.0,Earl Warren,scotus_justice,11.614
5685,1968_41_t02,30403.0,John P. Frank,not_a_justice,1593.042
5686,1968_43_t01,15043.0,Potter Stewart,scotus_justice,24.748
5687,1968_43_t01,15061.0,Abe Fortas,scotus_justice,833.303
5688,1968_43_t01,15071.0,Byron R. White,scotus_justice,66.025
5689,1968_43_t01,15089.0,Hugo L. Black,scotus_justice,233.209
5690,1968_43_t01,15099.0,Earl Warren,scotus_justice,428.036
5691,1968_43_t01,15104.0,Thurgood Marshall,scotus_justice,93.731
5692,1968_43_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,15.844
5693,1968_43_t01,33067.0,James Van R. Springer,not_a_justice,1077.314
5694,1968_43_t01,36303.0,Maurice J. McCarthy,not_a_justice,1384.911
5695,1968_47_t01,15043.0,Potter Stewart,scotus_justice,102.712
5696,1968_47_t01,15071.0,Byron R. White,scotus_justice,54.988
5697,1968_47_t01,15089.0,Hugo L. Black,scotus_justice,9.647
5698,1968_47_t01,15099.0,Earl Warren,scotus_justice,327.327
5699,1968_47_t01,15104.0,Thurgood Marshall,scotus_justice,5.22
5700,1968_47_t01,15107.0,William O. Douglas,scotus_justice,19.817
5701,1968_47_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,41.793
5702,1968_47_t01,21269.0,Doris H. Maier,not_a_justice,1411.2
5703,1968_47_t01,33919.0,Kenneth L. Maddy,not_a_justice,1614.071
5704,1968_53_t01,15050.0,Felix Frankfurter,scotus_justice,440.833
5705,1968_53_t01,15082.0,Charles E. Whittaker,scotus_justice,46.151
5706,1968_53_t01,15089.0,Hugo L. Black,scotus_justice,130.38
5707,1968_53_t01,15099.0,Earl Warren,scotus_justice,210.895
5708,1968_53_t01,15107.0,William O. Douglas,scotus_justice,5.587
5709,1968_53_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,54.071
5710,1968_53_t01,22051.0,Earl J. Carroll,not_a_justice,1516.607
5711,1968_53_t01,32641.0,Joseph S. Robinson,not_a_justice,2792.848
5712,1968_53_t01,32701.0,J. Lee Rankin,not_a_justice,881.216
5713,1968_573_t03,15043.0,Potter Stewart,scotus_justice,12.529
5714,1968_573_t03,15061.0,Abe Fortas,scotus_justice,71.393
5715,1968_573_t03,15071.0,Byron R. White,scotus_justice,94.036
5716,1968_573_t03,15089.0,Hugo L. Black,scotus_justice,63.748
5717,1968_573_t03,15099.0,Earl Warren,scotus_justice,40.57
5718,1968_573_t03,15140.0,"William J. Brennan, Jr.",scotus_justice,57.287
5719,1968_573_t03,23159.0,Edward J. Simerka,not_a_justice,1587.486
5720,1968_573_t03,35240.0,Lawrence G. Wallace,not_a_justice,223.167
5721,1968_574_t01,15071.0,Byron R. White,scotus_justice,10.642
5722,1968_574_t01,15099.0,Earl Warren,scotus_justice,60.78
5723,1968_574_t01,22386.0,Erwin N. Griswold,not_a_justice,1655.17
5724,1968_574_t01,44445.0,William S. Downard,not_a_justice,1895.283
5725,1968_620_t01,15043.0,Potter Stewart,scotus_justice,23.428
5726,1968_620_t01,15061.0,Abe Fortas,scotus_justice,296.679
5727,1968_620_t01,15071.0,Byron R. White,scotus_justice,251.577
5728,1968_620_t01,15089.0,Hugo L. Black,scotus_justice,19.121
5729,1968_620_t01,15099.0,Earl Warren,scotus_justice,82.63
5730,1968_620_t01,15104.0,Thurgood Marshall,scotus_justice,45.641
5731,1968_620_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,60.758
5732,1968_620_t01,32243.0,John J. O'Toole,not_a_justice,656.415
5733,1968_620_t01,39287.0,Richard E. Friedman,not_a_justice,718.627
5734,1968_620_t01,40747.0,Richard F. Watt,not_a_justice,1151.348
5735,1968_63_t01,15043.0,Potter Stewart,scotus_justice,255.118
5736,1968_63_t01,15061.0,Abe Fortas,scotus_justice,542.069
5737,1968_63_t01,15071.0,Byron R. White,scotus_justice,336.496
5738,1968_63_t01,15099.0,Earl Warren,scotus_justice,82.145
5739,1968_63_t01,15104.0,Thurgood Marshall,scotus_justice,235.306
5740,1968_63_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,194.883
5741,1968_63_t01,17166.0,Alvin C. Vinopal,not_a_justice,2065.945
5742,1968_63_t01,34216.0,Louis F. Claiborne,not_a_justice,996.588
5743,1968_63_t01,38936.0,Robert L. Carter,not_a_justice,1487.828
5744,1968_641_t01,15043.0,Potter Stewart,scotus_justice,167.194
5745,1968_641_t01,15071.0,Byron R. White,scotus_justice,26.932
5746,1968_641_t01,15089.0,Hugo L. Black,scotus_justice,14.966
5747,1968_641_t01,15099.0,Earl Warren,scotus_justice,110.866
5748,1968_641_t01,15104.0,Thurgood Marshall,scotus_justice,112.685
5749,1968_641_t01,15107.0,William O. Douglas,scotus_justice,38.734
5750,1968_641_t01,20225.0,Charles W. Tessmer,not_a_justice,1068.639
5751,1968_641_t01,35306.0,Lonny F. Zwiener,not_a_justice,660.135
5752,1968_643_t01,15043.0,Potter Stewart,scotus_justice,95.073
5753,1968_643_t01,15071.0,Byron R. White,scotus_justice,160.343
5754,1968_643_t01,15089.0,Hugo L. Black,scotus_justice,5.114
5755,1968_643_t01,15099.0,Earl Warren,scotus_justice,180.114
5756,1968_643_t01,15104.0,Thurgood Marshall,scotus_justice,80.374
5757,1968_643_t01,15107.0,William O. Douglas,scotus_justice,4.808
5758,1968_643_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,20.595
5759,1968_643_t01,16948.0,Arlen Specter,not_a_justice,1438.266
